income,income_cents,zorgtoeslag,zorgtoeslag_eligible,huurtoeslag,huurtoeslag_eligible,bijstand,bijstand_eligible,tax,tax_credits,disposable_income,marginal_rate_zorgtoeslag,marginal_rate_huurtoeslag,marginal_rate_bijstand,marginal_rate_tax,marginal_rate_tax_credits,marginal_rate_total
3100.0,310000,171.10166666666666,True,524.09,True,0.0,False,0.0,7568.0,953.5250000000001,-0.15833333333333144,-3.159999999999968,0.0,0.0,0.0,-3.3183333333332996
3200.0,320000,170.94416666666666,True,520.93,True,0.0,False,0.0,7568.0,958.5408333333332,-0.15749999999999886,-3.1600000000000823,0.0,0.0,0.0,-3.317500000000081
3300.0,330000,170.78583333333333,True,517.77,True,0.0,False,0.0,7568.0,963.5558333333333,-0.15833333333333144,-3.159999999999968,0.0,0.0,0.0,-3.3183333333332996
3400.0,340000,170.62833333333333,True,514.61,True,0.0,False,0.0,7568.0,968.5716666666667,-0.15749999999999886,-3.159999999999968,0.0,0.0,0.0,-3.317499999999967
3500.0,350000,170.47,True,511.46,True,0.0,False,0.0,7568.0,973.5966666666666,-0.15833333333333144,-3.150000000000034,0.0,0.0,0.0,-3.3083333333333655
3600.0,360000,170.31166666666667,True,508.3,True,0.0,False,0.0,7568.0,978.6116666666667,-0.15833333333333144,-3.159999999999968,0.0,0.0,0.0,-3.3183333333332996
3700.0,370000,170.15416666666667,True,505.14,True,0.0,False,0.0,7568.0,983.6275,-0.15749999999999886,-3.1600000000000255,0.0,0.0,0.0,-3.3175000000000243
3800.0,380000,169.99583333333334,True,501.98,True,0.0,False,0.0,7568.0,988.6425000000002,-0.15833333333333144,-3.159999999999968,0.0,0.0,0.0,-3.3183333333332996
3900.0,390000,169.83833333333334,True,498.82,True,0.0,False,0.0,7568.0,993.6583333333333,-0.15749999999999886,-3.1600000000000255,0.0,0.0,0.0,-3.3175000000000243
4000.0,400000,169.68,True,495.66,True,0.0,False,0.0,7568.0,998.6733333333334,-0.15833333333333144,-3.159999999999968,0.0,0.0,0.0,-3.3183333333332996
4100.0,410000,169.52166666666668,True,492.5,True,0.0,False,0.0,7568.0,1003.6883333333333,-0.15833333333333144,-3.1600000000000255,0.0,0.0,0.0,-3.318333333333357
4200.0,420000,169.36416666666665,True,489.34,True,0.0,False,0.0,7568.0,1008.7041666666667,-0.15750000000002728,-3.1600000000000255,0.0,0.0,0.0,-3.3175000000000527
4300.0,430000,169.20583333333335,True,486.18,True,0.0,False,0.0,7568.0,1013.7191666666668,-0.15833333333330302,-3.159999999999968,0.0,0.0,0.0,-3.318333333333271
4400.0,440000,169.04833333333332,True,483.02,True,0.0,False,0.0,7568.0,1018.7349999999999,-0.15750000000002728,-3.1600000000000255,0.0,0.0,0.0,-3.3175000000000527
4500.0,450000,168.89000000000001,True,479.86,True,0.0,False,0.0,7568.0,1023.75,-0.15833333333330302,-3.159999999999968,0.0,0.0,0.0,-3.318333333333271
4600.0,460000,168.73166666666665,True,476.44,True,0.0,False,0.0,7568.0,1028.505,-0.15833333333335986,-3.420000000000016,0.0,0.0,0.0,-3.5783333333333758
4700.0,470000,168.57416666666668,True,471.58,True,0.0,False,0.0,7568.0,1031.8208333333332,-0.15749999999997044,-4.860000000000014,0.0,0.0,0.0,-5.017499999999984
4800.0,480000,168.41583333333332,True,466.72,True,0.0,False,0.0,7568.0,1035.1358333333333,-0.15833333333335986,-4.859999999999957,0.0,0.0,0.0,-5.018333333333317
4900.0,490000,168.25833333333333,True,461.86,True,0.0,False,0.0,7568.0,1038.4516666666668,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
5000.0,500000,168.1,True,457.0,True,0.0,False,0.0,7568.0,1041.7666666666667,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
5100.0,510000,167.94166666666666,True,452.14,True,0.0,False,0.0,7568.0,1045.0816666666667,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
5200.0,520000,167.78416666666666,True,447.28,True,0.0,False,0.0,7568.0,1048.3975,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
5300.0,530000,167.62583333333333,True,442.42,True,0.0,False,0.0,7568.0,1051.7125,-0.15833333333333144,-4.859999999999957,0.0,0.0,0.0,-5.018333333333288
5400.0,540000,167.46833333333333,True,437.56,True,0.0,False,0.0,7568.0,1055.0283333333332,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
5500.0,550000,167.31,True,432.7,True,0.0,False,0.0,7568.0,1058.3433333333332,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
5600.0,560000,167.15166666666667,True,427.84,True,0.0,False,0.0,7568.0,1061.6583333333333,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
5700.0,570000,166.99416666666667,True,422.98,True,0.0,False,0.0,7568.0,1064.9741666666666,-0.15749999999999886,-4.859999999999957,0.0,0.0,0.0,-5.017499999999956
5800.0,580000,166.83583333333334,True,418.12,True,0.0,False,0.0,7568.0,1068.2891666666667,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
5900.0,590000,166.67833333333334,True,413.26,True,0.0,False,0.0,7568.0,1071.605,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
6000.0,600000,166.52,True,408.4,True,0.0,False,0.0,7568.0,1074.92,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
6100.0,610000,166.36166666666665,True,403.54,True,0.0,False,0.0,7568.0,1078.2350000000001,-0.15833333333335986,-4.859999999999957,0.0,0.0,0.0,-5.018333333333317
6200.0,620000,166.20416666666668,True,398.68,True,0.0,False,0.0,7568.0,1081.5508333333332,-0.15749999999997044,-4.860000000000014,0.0,0.0,0.0,-5.017499999999984
6300.0,630000,166.04583333333332,True,393.82,True,0.0,False,0.0,7568.0,1084.8658333333333,-0.15833333333335986,-4.860000000000014,0.0,0.0,0.0,-5.0183333333333735
6400.0,640000,165.88833333333335,True,388.96,True,0.0,False,0.0,7568.0,1088.1816666666668,-0.15749999999997044,-4.860000000000014,0.0,0.0,0.0,-5.017499999999984
6500.0,650000,165.73,True,384.1,True,0.0,False,0.0,7568.0,1091.4966666666667,-0.15833333333335986,-4.859999999999957,0.0,0.0,0.0,-5.018333333333317
6600.0,660000,165.57166666666666,True,379.24,True,0.0,False,0.0,7568.0,1094.8116666666667,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
6700.0,670000,165.41416666666666,True,374.38,True,0.0,False,0.0,7568.0,1098.1275,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
6800.0,680000,165.25583333333333,True,369.52,True,0.0,False,0.0,7568.0,1101.4425,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
6900.0,690000,165.09833333333333,True,364.66,True,0.0,False,0.0,7568.0,1104.7583333333332,-0.15749999999999886,-4.859999999999957,0.0,0.0,0.0,-5.017499999999956
7000.0,700000,164.94,True,359.8,True,0.0,False,0.0,7568.0,1108.0733333333333,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
7100.0,710000,164.78166666666667,True,354.94,True,0.0,False,0.0,7568.0,1111.3883333333333,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
7200.0,720000,164.62416666666667,True,350.08,True,0.0,False,0.0,7568.0,1114.7041666666667,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
7300.0,730000,164.46583333333334,True,345.22,True,0.0,False,0.0,7568.0,1118.0191666666667,-0.15833333333333144,-4.859999999999957,0.0,0.0,0.0,-5.018333333333288
7400.0,740000,164.30833333333334,True,340.36,True,0.0,False,0.0,7568.0,1121.335,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
7500.0,750000,164.15,True,335.5,True,0.0,False,0.0,7568.0,1124.65,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
7600.0,760000,163.99166666666667,True,330.64,True,0.0,False,0.0,7568.0,1127.9650000000001,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
7700.0,770000,163.83416666666668,True,325.78,True,0.0,False,0.0,7568.0,1131.2808333333332,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
7800.0,780000,163.67583333333332,True,320.92,True,0.0,False,0.0,7568.0,1134.5958333333333,-0.15833333333335986,-4.859999999999957,0.0,0.0,0.0,-5.018333333333317
7900.0,790000,163.51833333333335,True,316.06,True,0.0,False,0.0,7568.0,1137.9116666666666,-0.15749999999997044,-4.860000000000014,0.0,0.0,0.0,-5.017499999999984
8000.0,800000,163.35999999999999,True,311.2,True,0.0,False,0.0,7568.0,1141.2266666666667,-0.15833333333335986,-4.860000000000014,0.0,0.0,0.0,-5.0183333333333735
8100.0,810000,163.20166666666668,True,306.34,True,0.0,False,0.0,7568.0,1144.5416666666665,-0.15833333333330302,-4.860000000000014,0.0,0.0,0.0,-5.018333333333317
8200.0,820000,163.04416666666665,True,301.48,True,0.0,False,0.0,7568.0,1147.8575,-0.15750000000002728,-4.859999999999957,0.0,0.0,0.0,-5.017499999999984
8300.0,830000,162.88583333333335,True,296.62,True,0.0,False,0.0,7568.0,1151.1725000000001,-0.15833333333330302,-4.860000000000014,0.0,0.0,0.0,-5.018333333333317
8400.0,840000,162.72833333333332,True,291.76,True,0.0,False,0.0,7568.0,1154.4883333333332,-0.15750000000002728,-4.860000000000014,0.0,0.0,0.0,-5.017500000000041
8500.0,850000,162.57,True,286.9,True,0.0,False,0.0,7568.0,1157.8033333333333,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
8600.0,860000,162.41166666666666,True,282.04,True,0.0,False,0.0,7568.0,1161.1183333333333,-0.15833333333333144,-4.859999999999957,0.0,0.0,0.0,-5.018333333333288
8700.0,870000,162.25416666666666,True,277.18,True,0.0,False,0.0,7568.0,1164.4341666666667,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
8800.0,880000,162.09583333333333,True,272.32,True,0.0,False,0.0,7568.0,1167.7491666666665,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
8900.0,890000,161.93833333333333,True,267.46,True,0.0,False,0.0,7568.0,1171.065,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
9000.0,900000,161.78,True,262.6,True,0.0,False,0.0,7568.0,1174.38,-0.15833333333333144,-4.859999999999957,0.0,0.0,0.0,-5.018333333333288
9100.0,910000,161.62166666666667,True,257.74,True,0.0,False,0.0,7568.0,1177.695,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
9200.0,920000,161.46416666666667,True,252.88,True,0.0,False,0.0,7568.0,1181.0108333333333,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
9300.0,930000,161.30583333333334,True,248.02,True,0.0,False,0.0,7568.0,1184.3258333333333,-0.15833333333333144,-4.859999999999985,0.0,0.0,0.0,-5.018333333333317
9400.0,940000,161.14833333333334,True,243.16,True,0.0,False,0.0,7568.0,1187.6416666666667,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
9500.0,950000,160.99,True,238.3,True,0.0,False,0.0,7568.0,1190.9566666666667,-0.15833333333333144,-4.859999999999985,0.0,0.0,0.0,-5.018333333333317
9600.0,960000,160.83166666666668,True,233.44,True,0.0,False,0.0,7568.0,1194.2716666666665,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
9700.0,970000,160.67416666666665,True,228.58,True,0.0,False,0.0,7568.0,1197.5874999999999,-0.15750000000002728,-4.859999999999985,0.0,0.0,0.0,-5.0175000000000125
9800.0,980000,160.51583333333335,True,223.72,True,0.0,False,0.0,7568.0,1200.9025000000001,-0.15833333333330302,-4.860000000000014,0.0,0.0,0.0,-5.018333333333317
9900.0,990000,160.35833333333332,True,218.86,True,0.0,False,0.0,7568.0,1204.2183333333332,-0.15750000000002728,-4.859999999999985,0.0,0.0,0.0,-5.0175000000000125
10000.0,1000000,160.20000000000002,True,214.0,True,0.0,False,0.0,7568.0,1207.5333333333333,-0.15833333333330302,-4.860000000000014,0.0,0.0,0.0,-5.018333333333317
10100.0,1010000,160.04166666666666,True,209.14,True,0.0,False,0.0,7568.0,1210.8483333333334,-0.15833333333335986,-4.860000000000014,0.0,0.0,0.0,-5.0183333333333735
10200.0,1020000,159.88416666666666,True,204.28,True,0.0,False,0.0,7568.0,1214.1641666666667,-0.15749999999999886,-4.859999999999985,0.0,0.0,0.0,-5.017499999999984
10300.0,1030000,159.72583333333333,True,199.42,True,0.0,False,0.0,7568.0,1217.4791666666665,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
10400.0,1040000,159.56833333333333,True,194.56,True,0.0,False,0.0,7568.0,1220.795,-0.15749999999999886,-4.859999999999985,0.0,0.0,0.0,-5.017499999999984
10500.0,1050000,159.41,True,189.7,True,0.0,False,0.0,7568.0,1224.1100000000001,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
10600.0,1060000,159.25166666666667,True,184.84,True,0.0,False,0.0,7568.0,1227.425,-0.15833333333333144,-4.859999999999985,0.0,0.0,0.0,-5.018333333333317
10700.0,1070000,159.09416666666667,True,179.98,True,0.0,False,0.0,7568.0,1230.7408333333333,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
10800.0,1080000,158.93583333333333,True,175.12,True,0.0,False,0.0,7568.0,1234.0558333333333,-0.15833333333333144,-4.859999999999985,0.0,0.0,0.0,-5.018333333333317
10900.0,1090000,158.77833333333334,True,170.26,True,0.0,False,0.0,7568.0,1237.3716666666664,-0.15749999999999886,-4.860000000000014,0.0,0.0,0.0,-5.0175000000000125
11000.0,1100000,158.62,True,165.4,True,0.0,False,0.0,7568.0,1240.6866666666667,-0.15833333333333144,-4.859999999999985,0.0,0.0,0.0,-5.018333333333317
11100.0,1110000,158.46166666666667,True,160.54,True,0.0,False,0.0,7568.0,1244.0016666666666,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
11200.0,1120000,158.30416666666667,True,155.68,True,0.0,False,0.0,7568.0,1247.3174999999999,-0.15749999999999886,-4.859999999999985,0.0,0.0,0.0,-5.017499999999984
11300.0,1130000,158.14583333333334,True,150.82,True,0.0,False,0.0,7568.0,1250.6325000000002,-0.15833333333333144,-4.860000000000014,0.0,0.0,0.0,-5.018333333333345
11400.0,1140000,157.98833333333332,True,145.96,True,0.0,False,0.0,7568.0,1253.9483333333333,-0.15750000000002728,-4.859999999999985,0.0,0.0,0.0,-5.0175000000000125
11500.0,1150000,157.83,True,141.1,True,0.0,False,0.0,7568.0,1257.2633333333333,-0.15833333333330302,-4.860000000000014,0.0,0.0,0.0,-5.018333333333317
11600.0,1160000,157.67166666666665,True,136.24,True,0.0,False,0.0,7568.0,1260.5783333333334,-0.15833333333335986,-4.859999999999985,0.0,0.0,0.0,-5.018333333333345
11700.0,1170000,157.51416666666668,True,131.38,True,0.0,False,0.0,7568.0,1263.8941666666667,-0.15749999999997044,-4.860000000000014,0.0,0.0,0.0,-5.017499999999984
11800.0,1180000,157.35583333333332,True,126.52,True,0.0,False,0.0,7568.0,1267.2091666666665,-0.15833333333335986,-4.859999999999999,0.0,0.0,0.0,-5.018333333333359
11900.0,1190000,157.19833333333335,True,121.66,True,0.0,False,0.0,7568.0,1270.525,-0.15749999999997044,-4.859999999999999,0.0,0.0,0.0,-5.01749999999997
12000.0,1200000,157.04,True,116.8,True,0.0,False,0.0,7568.0,1273.84,-0.15833333333335986,-4.859999999999999,0.0,0.0,0.0,-5.018333333333359
12100.0,1210000,156.88166666666666,True,111.94,True,0.0,False,0.0,7568.0,1277.155,-0.15833333333333144,-4.859999999999999,0.0,0.0,0.0,-5.018333333333331
12200.0,1220000,156.72416666666666,True,107.08,True,0.0,False,0.0,7568.0,1280.4708333333333,-0.15749999999999886,-4.859999999999999,0.0,0.0,0.0,-5.017499999999998
12300.0,1230000,156.56583333333333,True,102.22,True,0.0,False,0.0,7568.0,1283.7858333333334,-0.15833333333333144,-4.859999999999999,0.0,0.0,0.0,-5.018333333333331
12400.0,1240000,156.40833333333333,True,97.36,True,0.0,False,0.0,7568.0,1287.1016666666665,-0.15749999999999886,-4.859999999999999,0.0,0.0,0.0,-5.017499999999998
12500.0,1250000,156.25,True,92.5,True,0.0,False,0.0,7568.0,1290.4166666666667,-0.15833333333333144,-4.859999999999999,0.0,0.0,0.0,-5.018333333333331
12600.0,1260000,156.09166666666667,True,87.64,True,0.0,False,0.0,7568.0,1293.7316666666666,-0.15833333333333144,-4.859999999999999,0.0,0.0,0.0,-5.018333333333331
12700.0,1270000,155.93416666666667,True,82.78,True,0.0,False,0.0,7568.0,1297.0475,-0.15749999999999886,-4.859999999999999,0.0,0.0,0.0,-5.017499999999998
12800.0,1280000,155.77583333333334,True,77.92,True,0.0,False,0.0,7568.0,1300.3625000000002,-0.15833333333333144,-4.859999999999999,0.0,0.0,0.0,-5.018333333333331
12900.0,1290000,155.61833333333334,True,73.06,True,0.0,False,0.0,7568.0,1303.6783333333333,-0.15749999999999886,-4.859999999999999,0.0,0.0,0.0,-5.017499999999998
13000.0,1300000,155.46,True,68.2,True,0.0,False,0.0,7568.0,1306.9933333333333,-0.15833333333333144,-4.859999999999999,0.0,0.0,0.0,-5.018333333333331
13100.0,1310000,155.30166666666665,True,63.34,True,0.0,False,0.0,7568.0,1310.3083333333334,-0.15833333333335986,-4.859999999999999,0.0,0.0,0.0,-5.018333333333359
13200.0,1320000,155.14416666666668,True,58.48,True,0.0,False,0.0,7568.0,1313.6241666666667,-0.15749999999997044,-4.8600000000000065,0.0,0.0,0.0,-5.017499999999977
13300.0,1330000,154.98583333333332,True,53.62,True,0.0,False,0.0,7568.0,1316.9391666666666,-0.15833333333335986,-4.859999999999999,0.0,0.0,0.0,-5.018333333333359
13400.0,1340000,154.82833333333335,True,48.76,True,0.0,False,0.0,7568.0,1320.255,-0.15749999999997044,-4.859999999999999,0.0,0.0,0.0,-5.01749999999997
13500.0,1350000,154.67,True,43.9,True,0.0,False,0.0,7568.0,1323.57,-0.15833333333335986,-4.859999999999999,0.0,0.0,0.0,-5.018333333333359
13600.0,1360000,154.51166666666668,True,39.04,True,0.0,False,0.0,7568.0,1326.885,-0.15833333333330302,-4.859999999999999,0.0,0.0,0.0,-5.0183333333333024
13700.0,1370000,154.35416666666666,True,34.18,True,0.0,False,0.0,7568.0,1330.2008333333333,-0.15750000000002728,-4.859999999999999,0.0,0.0,0.0,-5.017500000000027
13800.0,1380000,154.19583333333333,True,29.32,True,0.0,False,0.0,7568.0,1333.5158333333334,-0.15833333333333144,-4.859999999999999,0.0,0.0,0.0,-5.018333333333331
13900.0,1390000,154.03833333333333,True,24.46,True,0.0,False,0.0,7568.0,1336.8316666666665,-0.15749999999999886,-4.859999999999999,0.0,0.0,0.0,-5.017499999999998
14000.0,1400000,153.88,True,19.6,True,0.0,False,0.0,7568.0,1340.1466666666668,-0.15833333333333144,-4.859999999999999,0.0,0.0,0.0,-5.018333333333331
14100.0,1410000,153.72166666666666,True,14.74,True,0.0,False,0.0,7568.0,1343.4616666666666,-0.15833333333333144,-4.860000000000001,0.0,0.0,0.0,-5.018333333333333
14200.0,1420000,153.56416666666667,True,9.88,True,0.0,False,0.0,7568.0,1346.7775,-0.15749999999999886,-4.859999999999999,0.0,0.0,0.0,-5.017499999999998
14300.0,1430000,153.40583333333333,True,5.02,True,0.0,False,0.0,7568.0,1350.0925000000002,-0.15833333333333144,-4.860000000000001,0.0,0.0,0.0,-5.018333333333333
14400.0,1440000,153.24833333333333,True,0.16,True,0.0,False,0.0,7568.0,1353.4083333333333,-0.15749999999999886,-4.859999999999999,0.0,0.0,0.0,-5.017499999999998
14500.0,1450000,153.09,True,0.0,True,0.0,False,0.0,7568.0,1361.4233333333332,-0.15833333333333144,-0.16,0.0,0.0,0.0,-0.31833333333333147
14600.0,1460000,152.93166666666667,True,0.0,True,0.0,False,0.0,7568.0,1369.5983333333334,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
14700.0,1470000,152.77416666666667,True,0.0,True,0.0,False,0.0,7568.0,1377.7741666666666,-0.15749999999999886,0.0,0.0,0.0,0.0,-0.15749999999999886
14800.0,1480000,152.61583333333334,True,0.0,True,0.0,False,0.0,7568.0,1385.9491666666665,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
14900.0,1490000,152.45833333333334,True,0.0,True,0.0,False,0.0,7568.0,1394.125,-0.15749999999999886,0.0,0.0,0.0,0.0,-0.15749999999999886
15000.0,1500000,152.29999999999998,True,0.0,True,0.0,False,0.0,7568.0,1402.3,-0.15833333333335986,0.0,0.0,0.0,0.0,-0.15833333333335986
15100.0,1510000,152.14166666666668,True,0.0,True,0.0,False,0.0,7568.0,1410.475,-0.15833333333330302,0.0,0.0,0.0,0.0,-0.15833333333330302
15200.0,1520000,151.98416666666665,True,0.0,True,0.0,False,0.0,7568.0,1418.6508333333334,-0.15750000000002728,0.0,0.0,0.0,0.0,-0.15750000000002728
15300.0,1530000,151.82583333333335,True,0.0,True,0.0,False,0.0,7568.0,1426.8258333333333,-0.15833333333330302,0.0,0.0,0.0,0.0,-0.15833333333330302
15400.0,1540000,151.66833333333332,True,0.0,True,0.0,False,0.0,7568.0,1435.0016666666666,-0.15750000000002728,0.0,0.0,0.0,0.0,-0.15750000000002728
15500.0,1550000,151.51,True,0.0,True,0.0,False,0.0,7568.0,1443.1766666666667,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
15600.0,1560000,151.35166666666666,True,0.0,True,0.0,False,0.0,7568.0,1451.3516666666667,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
15700.0,1570000,151.19416666666666,True,0.0,True,0.0,False,0.0,7568.0,1459.5275,-0.15749999999999886,0.0,0.0,0.0,0.0,-0.15749999999999886
15800.0,1580000,151.03583333333333,True,0.0,True,0.0,False,0.0,7568.0,1467.7024999999999,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
15900.0,1590000,150.87833333333333,True,0.0,True,0.0,False,0.0,7568.0,1475.8783333333333,-0.15749999999999886,0.0,0.0,0.0,0.0,-0.15749999999999886
16000.0,1600000,150.72,True,0.0,True,0.0,False,0.0,7568.0,1484.0533333333335,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
16100.0,1610000,150.56166666666667,True,0.0,True,0.0,False,0.0,7568.0,1492.2283333333332,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
16200.0,1620000,150.40416666666667,True,0.0,True,0.0,False,0.0,7568.0,1500.4041666666667,-0.15749999999999886,0.0,0.0,0.0,0.0,-0.15749999999999886
16300.0,1630000,150.24583333333334,True,0.0,True,0.0,False,0.0,7568.0,1508.5791666666669,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
16400.0,1640000,150.08833333333334,True,0.0,True,0.0,False,0.0,7568.0,1516.7549999999999,-0.15749999999999886,0.0,0.0,0.0,0.0,-0.15749999999999886
16500.0,1650000,149.93,True,0.0,True,0.0,False,0.0,7568.0,1524.93,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
16600.0,1660000,149.77166666666668,True,0.0,True,0.0,False,0.0,7568.0,1533.1050000000002,-0.15833333333333144,0.0,0.0,0.0,0.0,-0.15833333333333144
16700.0,1670000,149.61416666666665,True,0.0,True,0.0,False,0.0,7568.0,1541.2808333333332,-0.15750000000002728,0.0,0.0,0.0,0.0,-0.15750000000002728
16800.0,1680000,149.45583333333335,True,0.0,True,0.0,False,0.0,7568.0,1549.4558333333334,-0.15833333333330302,0.0,0.0,0.0,0.0,-0.15833333333330302
16900.0,1690000,149.29833333333332,True,0.0,True,0.0,False,0.0,7568.0,1557.631666666667,-0.15750000000002728,0.0,0.0,0.0,0.0,-0.15750000000002728
